"id","ClassCode","ClassIndex","Class","FullClass","Detail","TypeID","EngineSize","ClassYear","Gear","Drive","SeatPad","SideGlass","AirBag","CentalLock","FrontBrake","RearBrake","ABS","Protect","OilSize","OilType","BattID","TireID","RainID","DWidth","DLong","DHeight","Price","Pic1","Pic2","Pic3","Pic4","Comment","RateTrip","sDay","sWeek","sMonth","l12","l24","l36","l48","l60","sDay1","sWeek1","sMonth1","L121","L241","L361","L481","L601","sDay2","sWeek2","sMonth2","L122","L242","L362","L482","L602","CarSalePriceStandard","LastSalePrice","LastSaleDate","LastSaleRef","Active","safety","commentCar","carPrice","discountCarPrice","remainCarPrice","priceYear1","priceYear2","priceYear3","RankingRate"
1435,TY00100131,131,"2.4G 2WD IMP'21 A2",TOYOTA FORTUNER 2.4G 2WD IMP'21 A2,ข้อมูล วันที่ 26 ส.ค. 2564  รุ่นปรับปรุงใหม่ ปี 2564 (Improvement 2021) Suffix A2,31,"2393.0000",2021,28,30,101,169,164,79,36,38,46,154,"80.0000",ดีเซล,0,176,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน Emotional Red II  3U5 และWhite Pearl = 1,363,000 บาท Metallic = 1,351,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
1436,TY00100132,132,"2.8 Legender 4WD IMP'21 B2",TOYOTA FORTUNER 2.8 Legender 4WD IMP'21 B2,ข้อมูล วันที่ 26 ส.ค. 2564  รุ่นปรับปรุงใหม่ ปี 2564 (Improvement 2021) Suffix B2,31,"2755.0000",2021,28,29,166,169,164,79,36,38,46,154,"80.0000",ดีเซล,0,177,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน White Pearl Crystal Black Top 2QJ และEmotional Red II Black Top 2SC= 1,859,000 บาท Metallic = 1,839,000 บาท Metallic = 1,839,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
1437,TY00100133,133,"2.8 Legender 2WD IMP'21 B2",TOYOTA FORTUNER 2.8 Legender 2WD IMP'21 B2,ข้อมูล วันที่ 26 ส.ค. 2564  รุ่นปรับปรุงใหม่ ปี 2564 (Improvement 2021) Suffix B2,31,"2755.0000",2021,28,30,167,169,164,79,36,38,46,154,"80.0000",ดีเซล,0,177,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน White Pearl Crystal Black Top 2QJ และEmotional Red II Black Top 2SC=  1,795,000 บาท Metallic =  1,775,000 บาท Metallic = 1,775,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
1438,TY00100134,134,"2.4 Legender 4WD IMP'21 B2",TOYOTA FORTUNER 2.4 Legender 4WD IMP'21 B2,ข้อมูล วันที่ 26 ส.ค. 2564  รุ่นปรับปรุงใหม่ ปี 2564 (Improvement 2021) Suffix B2,31,"2393.0000",2021,28,29,167,169,164,79,36,38,46,154,"80.0000",ดีเซล,0,177,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน White Pearl Crystal Black Top 2QJ และEmotional Red II Black Top 2SC= 1,656,000 บาท Metallic = 1,636,000 บาท Metallic = 1,636,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
1439,TY00100135,135,"2.4 Legender 2WD IMP'21 B2",TOYOTA FORTUNER 2.4 Legender 2WD IMP'21 B2,ข้อมูล วันที่ 26 ส.ค. 2564  รุ่นปรับปรุงใหม่ ปี 2564 (Improvement 2021) Suffix B2,31,"2393.0000",2021,28,30,167,169,164,79,36,38,46,152,"80.0000",ดีเซล,0,0,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน White Pearl Crystal Black Top 2QJ และEmotional Red II Black Top 2SC= 1,586,000 บาท Metallic = 1,566,000 บาท Metallic = 1,566,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
1440,TYHR00202,202,Smart Cab 4x4 2.8 High MT IMP'21 A2,TOYOTA HILUX REVO Smart Cab 4x4 2.8 High MT IMP'21 A2,ข้อมูล วันที่ 25 ธ.ค. 2564 Improvement 2021 Suffix A2,139,"2755.0000",2021,162,29,101,169,164,79,36,37,46,113,"80.0000",ดีเซล,0,176,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน White Pearl Crystal 070 = 986,000 บาท Silver Metallic 1D6 = 976,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
1441,TYHR00203,203,Smart Cab 4x4 2.4 Mid MT IMP'21 A2,TOYOTA HILUX REVO Smart Cab 4x4 2.4 Mid MT IMP'21 A2,ข้อมูล วันที่ 25 ธ.ค. 2564 Improvement 2021 Suffix A2,139,"2393.0000",2021,162,29,101,169,165,79,36,37,46,113,"80.0000",ดีเซล,0,176,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน Metallic = 879,000 บาท Super White 040 = 872,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
1442,TYHR00204,204,Smart Cab Prerunner 2.4 Mid AT IMP'21 A2,TOYOTA HILUX REVO Smart Cab Prerunner 2.4 Mid AT IMP'21 A2,ข้อมูล วันที่ 25 ส.ค. 2564 Improvement 2021 Suffix A2,139,"2393.0000",2021,28,30,101,169,165,79,36,37,46,113,"80.0000",ดีเซล,0,176,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน Metallic = 849,000 บาท Super White 040 = 842,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
1443,TYHR00205,205,Smart Cab Prerunner 2.4 Mid MT IMP'21 A2,TOYOTA HILUX REVO Smart Cab Prerunner 2.4 Mid MT IMP'21 A2,ข้อมูล วันที่ 25 ส.ค. 2564 Improvement 2021 Suffix A2,139,"2393.0000",2021,162,30,101,169,165,79,36,37,46,113,"80.0000",ดีเซล,0,176,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน Metallic = 799,000 บาท Super White 040 = 792,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
1444,TYHR00206,206,Smart Cab Prerunner 2.4 Entry AT IMP'21 A2,TOYOTA HILUX REVO Smart Cab Prerunner 2.4 Entry AT IMP'21 A2,ข้อมูล วันที่ 25 ส.ค. 2564 Improvement 2021 Suffix A2,139,"2393.0000",2021,28,30,122,169,165,79,36,37,46,113,"80.0000",ดีเซล,0,197,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน Metallic = 774,000 บาท Super White 040 = 767,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
1445,TYHR00207,207,Smart Cab Prerunner 2.4 Entry MT IMP'21 A2,TOYOTA HILUX REVO Smart Cab Prerunner 2.4 Entry MT IMP'21 A2,ข้อมูล วันที่ 25 ส.ค. 2564 Improvement 2021 Suffix A2,139,"2393.0000",2021,162,30,122,169,165,79,36,37,0,113,"80.0000",ดีเซล,0,197,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน Metallic = 724,000 บาท Super White 040 = 717,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
1446,TYHR00208,208,Smart Cab Z Edition 2.4 Mid AT IMP'21C2,TOYOTA HILUX REVO Smart Cab Z Edition 2.4 Mid AT IMP'21C2,ข้อมูล วันที่ 25 ส.ค. 2564 Improvement 2021 Suffix C2,139,"2393.0000",2021,28,30,122,34,165,79,36,37,46,39,"80.0000",ดีเซล,0,196,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน Metallic = 745,000 บาท Super White 040 = 738,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
1447,TYHR00209,209,Smart Cab Z Edition 2.4 Mid MT IMP'21 C2,TOYOTA HILUX REVO Smart Cab Z Edition 2.4 Mid MT IMP'21 C2,ข้อมูล วันที่ 25 ส.ค. 2564 Improvement 2021 Suffix C2,139,"2393.0000",2021,162,30,122,34,165,79,36,37,46,39,"80.0000",ดีเซล,0,196,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน Metallic = 695,000 บาท Super White 040 = 688,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
1448,TYHR00210,210,Double Cab 4x4 2.8 GR Sport AT C2,TOYOTA HILUX REVO Double Cab 4x4 2.8 GR Sport AT C2,ข้อมูล วันที่ 25 ส.ค. 2564 NEW 2021 (เพิ่มรุ่นใหม่ GR Sport) Suffix C2,139,"2755.0000",2021,28,29,177,169,164,79,36,37,46,113,"80.0000",ดีเซล,0,176,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน White Pearl Crystal 070 = 1,309,000 บาท Silver Metallic 1D6 = 1,299,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
1449,TYHR00211,211,Double Cab 4x4 2.8 High AT IMP'21 A2,TOYOTA HILUX REVO Double Cab 4x4 2.8 High AT IMP'21 A2,ข้อมูล วันที่ 25 ส.ค. 2564 Improvement 2021 Suffix A2,139,"2755.0000",2021,28,29,101,169,164,79,36,37,46,113,"80.0000",ดีเซล,0,176,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน White Pearl Crystal 070 = 1,186,000 บาท Silver Metallic 1D6 = 1,176,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
1450,TYHR00212,212,Double Cab 4x4 2.8 High MT IMP'21 A2,TOYOTA HILUX REVO Double Cab 4x4 2.8 High MT IMP'21 A2,ข้อมูล วันที่ 25 ส.ค. 2564 Improvement 2021 Suffix A2,139,"2755.0000",2021,162,29,101,169,164,79,36,37,0,113,"80.0000",ดีเซล,0,176,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน White Pearl Crystal 070 = 1,136,000 บาท Silver Metallic 1D6 = 1,126,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
1451,TYHR00213,213,Double Cab 4x4 2.4 Mid MT IMP'21 A2,TOYOTA HILUX REVO Double Cab 4x4 2.4 Mid MT IMP'21 A2,ข้อมูล วันที่ 25 ส.ค. 2564 Improvement 2021 Suffix A2,139,"2393.0000",2021,162,29,101,169,165,79,36,37,46,113,"80.0000",ดีเซล,0,176,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน Metallic = 974,000 บาท Super White 040 = 967,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
1452,TYHR00214,214,Double Cab Prerunner 2.4 High AT IMP'21 A2,TOYOTA HILUX REVO Double Cab Prerunner 2.4 High AT IMP'21 A2,ข้อมูล วันที่ 25 ส.ค. 2564 Improvement 2021 Suffix A2,139,"2393.0000",2021,28,30,101,169,165,79,36,37,46,113,"80.0000",ดีเซล,0,176,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน White Pearl Crystal 070 = 1,036,000 บาท Silver Metallic 1D6 = 1,026,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
1453,TYHR00215,215,Double Cab Prerunner 2.4 High MT IMP'21 A2,TOYOTA HILUX REVO Double Cab Prerunner 2.4 High MT IMP'21 A2,ข้อมูล วันที่ 25 ส.ค. 2564 Improvement 2021 Suffix A2,139,"2393.0000",2021,162,30,101,169,165,79,36,37,46,113,"80.0000",ดีเซล,0,176,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน White Pearl Crystal 070 = 986,000 บาท Silver Metallic 1D6 = 976,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
1454,TYHR00216,216,Double Cab Prerunner 2.4 Mid AT IMP'21 A2,TOYOTA HILUX REVO Double Cab Prerunner 2.4 Mid AT IMP'21 A2,ข้อมูล วันที่ 25 ส.ค. 2564 Improvement 2021 Suffix A2,139,"2393.0000",2021,28,30,101,169,165,79,36,37,46,113,"80.0000",ดีเซล,0,176,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน Metallic = 935,000 บาท Super White 040 = 928,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
1455,TYHR00217,217,Double Cab Prerunner 2.4 Mid MT IMP'21 A2,TOYOTA HILUX REVO Double Cab Prerunner 2.4 Mid MT IMP'21 A2,ข้อมูล วันที่ 25 ส.ค. 2564 Improvement 2021 Suffix A2,139,"2393.0000",2021,162,30,101,169,165,79,36,37,46,113,"80.0000",ดีเซล,0,176,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน Metallic = 885,000 บาท Super White 040 = 878,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
1456,TYHR00218,218,Double Cab Prerunner 2.4 Entry AT IMP'21 A2,TOYOTA HILUX REVO Double Cab Prerunner 2.4 Entry AT IMP'21 A2,ข้อมูล วันที่ 25 ส.ค. 2564 Improvement 2021 Suffix A2,139,"2393.0000",2021,28,30,122,169,165,79,36,37,46,113,"80.0000",ดีเซล,0,197,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน Metallic = 874,000 บาท Super White 040 = 867,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
1457,TYHR00219,219,Double Cab Prerunner 2.4 Entry MT IMP'21 A2,TOYOTA HILUX REVO Double Cab Prerunner 2.4 Entry MT IMP'21 A2,ข้อมูล วันที่ 25 ส.ค. 2564 Improvement 2021 Suffix A2,139,"2393.0000",2021,162,30,122,169,0,79,36,37,46,113,"80.0000",ดีเซล,0,197,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน Metallic = 824,000 บาท Super White 040 = 817,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
1458,TYHR00220,220,Double Cab 2.8 GR Sport  AT C2,TOYOTA HILUX REVO Double Cab 2.8 GR Sport  AT C2,ข้อมูล วันที่ 25 ส.ค. 2564 NEW 2021 (เพิ่มรุ่นใหม่ GR Sport) Suffix C2,139,"2755.0000",2021,28,30,177,169,164,79,36,37,46,113,"80.0000",ดีเซล,0,176,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน White Pearl Crystal 070 = 899,000 บาท Silver Metallic 1D6 = 889,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
1459,TYHR00221,221,Double Cab Z Edition 2.4 Mid AT IMP'21 C2,TOYOTA HILUX REVO Double Cab Z Edition 2.4 Mid AT IMP'21 C2,ข้อมูล วันที่ 25 ส.ค. 2564 Improvement 2021 Suffix C2,139,"2393.0000",2021,28,30,122,34,165,79,36,37,46,39,"80.0000",ดีเซล,0,196,0,0,0,0,"0.0000","","","","","ราคาตั้งมาตรฐาน Metallic = 805,000 บาท Super White 040 = 798,000 บาท","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",,,1,"","","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000",50
