"ClassTime_ID","DBCarClass_ID","Period_ID"
79782,716,27
79783,716,29
79784,716,30
79785,716,31
79786,716,32
79787,716,33
79788,716,34
79789,716,35
79790,716,36
79791,716,37
79792,716,38
79793,716,39
79794,716,40
79795,716,41
79796,716,42
79797,716,43
79798,716,44
79799,716,45
79800,716,47
79801,716,46
79802,716,48
79803,716,49
79804,716,50
79805,716,51
79806,716,52
79848,581,1
79849,581,3
79850,581,5
79851,581,9
79852,581,7
79853,581,11
79854,581,13
79855,581,19
79856,581,15
79857,581,17
79858,581,21
79859,581,22
79860,581,23
79861,581,24
79862,581,25
79863,581,26
79864,581,27
79865,581,29
79866,581,30
79867,581,31
79868,581,32
79869,581,33
79870,581,34
79871,581,35
79872,581,36
79873,581,37
79874,581,38
79875,581,39
79876,581,40
79877,581,41
79878,581,42
79879,581,43
79880,581,44
79881,581,45
79882,581,47
79883,581,46
79884,581,48
79885,581,49
79886,581,50
79887,581,51
79888,581,52
80012,578,1
80013,578,3
80014,578,5
80015,578,9
80016,578,7
80017,578,11
80018,578,13
80019,578,19
80020,578,15
80021,578,17
80022,578,21
80023,578,22
80024,578,23
80025,578,24
80026,578,25
80027,578,26
80028,578,27
80029,578,29
80030,578,30
80031,578,31
80032,578,32
80033,578,33
80034,578,34
80035,578,35
80036,578,36
80037,578,37
80038,578,38
80039,578,39
80040,578,40
80041,578,41
80042,578,42
80043,578,43
80044,578,44
80045,578,45
80046,578,47
80047,578,46
80048,578,48
80049,578,49
80050,578,50
80051,578,51
80052,578,52
80053,586,1
80054,586,3
80055,586,5
80056,586,9
80057,586,7
80058,586,11
80059,586,13
80060,586,19
80061,586,15
80062,586,17
80063,586,21
80064,586,22
80065,586,23
80066,586,24
80067,586,25
80068,586,26
80069,586,27
80070,586,29
80071,586,30
80072,586,31
80073,586,32
80074,586,33
80075,586,34
80076,586,35
80077,586,36
80078,586,37
80079,586,38
80080,586,39
80081,586,40
80082,586,41
80083,586,42
80084,586,43
80085,586,44
80086,586,45
80087,586,47
80088,586,46
80089,586,48
80090,586,49
80091,586,50
80092,586,51
80093,586,52
80135,584,1
80136,584,3
80137,584,5
80138,584,9
80139,584,7
80140,584,11
80141,584,13
80142,584,19
80143,584,15
80144,584,17
80145,584,21
80146,584,22
80147,584,23
80148,584,24
80149,584,25
80150,584,26
80151,584,27
80152,584,29
80153,584,30
80154,584,31
80155,584,32
80156,584,33
80157,584,34
80158,584,35
80159,584,36
80160,584,37
80161,584,38
80162,584,39
80163,584,40
80164,584,41
80165,584,42
80166,584,43
80167,584,44
80168,584,45
80169,584,47
80170,584,46
80171,584,48
80172,584,49
80173,584,50
80174,584,51
80175,584,52
80176,580,1
80177,580,3
80178,580,5
80179,580,9
80180,580,7
80181,580,11
80182,580,13
80183,580,19
80184,580,15
80185,580,17
80186,580,21
80187,580,22
80188,580,23
80189,580,24
80190,580,25
80191,580,26
80192,580,27
80193,580,29
80194,580,30
80195,580,31
80196,580,32
80197,580,33
80198,580,34
80199,580,35
80200,580,36
80201,580,37
80202,580,38
80203,580,39
80204,580,40
80205,580,41
80206,580,42
80207,580,43
80208,580,44
80209,580,45
80210,580,47
80211,580,46
80212,580,48
80213,580,49
80214,580,50
80215,580,51
80216,580,52
80217,579,1
80218,579,3
80219,579,5
80220,579,9
80221,579,7
80222,579,11
80223,579,13
80224,579,19
80225,579,15
80226,579,17
80227,579,21
80228,579,22
80229,579,23
80230,579,24
80231,579,25
80232,579,26
80233,579,27
80234,579,29
80235,579,30
80236,579,31
80237,579,32
80238,579,33
80239,579,34
80240,579,35
80241,579,36
80242,579,37
80243,579,38
80244,579,39
80245,579,40
80246,579,41
80247,579,42
80248,579,43
80249,579,44
80250,579,45
80251,579,47
80252,579,46
80253,579,48
80254,579,49
80255,579,50
80256,579,51
80257,579,52
80258,585,1
80259,585,3
80260,585,5
80261,585,9
80262,585,7
80263,585,11
80264,585,13
80265,585,19
80266,585,15
80267,585,17
80268,585,21
80269,585,22
80270,585,23
80271,585,24
80272,585,25
80273,585,26
80274,585,27
80275,585,29
80276,585,30
80277,585,31
80278,585,32
80279,585,33
80280,585,34
80281,585,35
80282,585,36
80283,585,37
80284,585,38
80285,585,39
80286,585,40
80287,585,41
80288,585,42
80289,585,43
80290,585,44
80291,585,45
80292,585,47
80293,585,46
80294,585,48
80295,585,49
80296,585,50
80297,585,51
80298,585,52
80299,719,1
80300,719,3
80301,719,5
80302,719,9
80303,719,7
80304,719,11
80305,719,13
80306,719,19
80307,719,15
80308,719,17
80309,719,21
80310,719,22
80311,719,23
80312,719,24
80313,719,25
80314,719,26
80315,719,27
80316,719,29
80317,719,30
80318,719,31
80319,719,32
80320,719,33
80321,719,34
80322,719,35
80323,719,36
80324,719,37
80325,719,38
80326,719,39
80327,719,40
80328,719,41
80329,719,42
80330,719,43
80331,719,44
80332,719,45
80333,719,47
80334,719,46
80335,719,48
80336,719,49
80337,719,50
80338,719,51
80339,719,52
80340,718,1
80341,718,3
80342,718,5
80343,718,9
80344,718,7
80345,718,11
80346,718,13
80347,718,19
80348,718,15
80349,718,17
80350,718,21
80351,718,22
80352,718,23
80353,718,24
80354,718,25
80355,718,26
80356,718,27
80357,718,29
80358,718,30
80359,718,31
80360,718,32
80361,718,33
80362,718,34
80363,718,35
80364,718,36
80365,718,37
80366,718,38
80367,718,39
80368,718,40
80369,718,41
80370,718,42
80371,718,43
80372,718,44
80373,718,45
80374,718,47
80375,718,46
80376,718,48
80377,718,49
80378,718,50
80379,718,51
80380,718,52
80381,583,1
80382,583,3
80383,583,5
80384,583,9
80385,583,7
80386,583,11
80387,583,13
80388,583,19
80389,583,15
80390,583,17
80391,583,21
80392,583,22
80393,583,23
80394,583,24
80395,583,25
80396,583,26
80397,583,27
80398,583,29
80399,583,30
80400,583,31
80401,583,32
80402,583,33
80403,583,34
80404,583,35
80405,583,36
80406,583,37
80407,583,38
80408,583,39
80409,583,40
80410,583,41
80411,583,42
80412,583,43
80413,583,44
80414,583,45
80415,583,47
80416,583,46
80417,583,48
80418,583,49
80419,583,50
80420,583,51
80421,583,52
80464,512,102
80465,489,1
80466,489,3
80467,489,5
80468,489,7
80469,489,9
80470,489,11
80471,489,13
80472,489,15
80473,489,17
80474,489,19
80475,489,21
80476,489,22
80477,489,23
80478,489,24
80479,489,25
80480,489,26
80481,489,27
80482,489,29
80483,489,30
80484,489,31
80485,489,33
80486,489,32
80487,489,35
80488,489,34
80489,489,36
80490,489,37
80491,489,38
80492,489,39
80493,489,40
80494,489,41
80495,489,42
80496,489,43
80497,489,44
80498,489,45
80499,489,46
80500,489,47
80501,489,48
80502,489,50
80503,489,49
80504,489,51
80505,489,52
80506,489,100
80507,489,101
80508,489,102
80509,489,105
80510,489,107
80511,489,84
80512,489,85
80513,489,86
80514,489,112
80515,489,88
80516,489,87
80517,489,98
80518,489,99
80520,512,103
80521,827,1
80522,827,3
80523,827,5
80524,827,9
80525,827,7
80526,827,11
80527,827,13
80528,827,19
80529,827,15
80530,827,17
80531,827,21
80532,827,22
80533,827,23
80534,827,24
80535,827,25
80536,827,26
80537,827,27
80538,827,29
80539,827,30
80540,827,31
80541,827,32
80542,827,33
80543,827,34
80544,827,35
80545,827,36
80546,827,37
80547,827,38
80548,827,39
80549,827,40
80550,827,41
80551,827,42
80552,827,43
80553,827,44
80554,827,45
80555,827,47
80556,827,46
80557,827,48
80558,827,49
80559,827,50
80560,827,51
80561,827,52
80685,907,1
80686,907,3
80687,907,5
80688,907,9
80689,907,7
80690,907,11
80691,907,13
80692,907,19
80693,907,15
80694,907,17
80695,907,21
80696,907,22
80697,907,23
80698,907,24
80699,907,25
80700,907,26
80701,907,27
80702,907,29
80703,907,30
80704,907,31
80705,907,32
80706,907,33
80707,907,34
80708,907,35
80709,907,36
80710,907,37
80711,907,38
80712,907,39
80713,907,40
80714,907,41
80715,907,42
80716,907,43
80717,907,44
80718,907,45
80719,907,47
80720,907,46
80721,907,48
80722,907,49
80723,907,50
80724,907,51
80725,907,52
80767,829,1
80768,829,3
80769,829,5
80770,829,9
80771,829,7
80772,829,11
80773,829,13
80774,829,19
80775,829,15
80776,829,17
80777,829,21
80778,829,22
80779,829,23
80780,829,24
80781,829,25
80782,829,26
80783,829,27
80784,829,29
80785,829,30
80786,829,31
80787,829,32
80788,829,33
80789,829,34
80790,829,35
80791,829,36
80792,829,37
80793,829,38
80794,829,39
80795,829,40
80796,829,41
80797,829,42
80798,829,43
80799,829,44
80800,829,45
80801,829,47
80802,829,46
80803,829,48
80804,829,49
80805,829,50
80806,829,51
80807,829,52
81013,915,3
81014,915,5
81015,915,7
81016,915,9
81017,915,11
81018,915,13
81019,915,15
81020,915,17
81021,915,19
81022,915,21
81023,915,54
81024,915,55
81025,915,56
81026,915,57
81027,915,58
81028,915,59
81029,915,60
81030,915,61
81031,915,62
81032,915,63
81033,915,64
81034,915,65
81035,915,66
81036,915,67
81037,915,68
81038,915,69
81039,915,70
81040,915,71
81041,915,72
81042,915,73
81043,915,75
81044,915,74
81045,915,76
81046,915,77
81047,915,78
81048,915,79
81049,915,80
81050,915,81
81051,915,82
81052,915,83
81053,741,3
81054,741,5
81055,741,7
81056,741,9
81057,741,11
81058,741,13
81059,741,15
81060,741,17
81061,741,19
81062,741,21
81063,741,54
81064,741,55
81065,741,56
81066,741,57
81067,741,58
81068,741,59
81069,741,60
81070,741,61
81071,741,62
81072,741,63
81073,741,64
81074,741,65
81075,741,66
81076,741,67
81077,741,68
81078,741,69
81079,741,70
81080,741,71
81081,741,72
81082,741,73
81083,741,75
81084,741,74
81085,741,76
81086,741,77
81087,741,78
81088,741,79
81089,741,80
81090,741,81
81091,741,82
81092,741,83
81093,738,3
81094,738,5
81095,738,7
81096,738,9
81097,738,11
81098,738,13
81099,738,15
81100,738,17
81101,738,19
81102,738,21
81103,738,54
81104,738,55
81105,738,56
81106,738,57
81107,738,58
81108,738,59
81109,738,60
81110,738,61
81111,738,62
81112,738,63
81113,738,64
81114,738,65
81115,738,66
81116,738,67
81117,738,68
81118,738,69
81119,738,70
81120,738,71
81121,738,72
81122,738,73
81123,738,75
81124,738,74
81125,738,76
81126,738,77
81127,738,78
81128,738,79
81129,738,80
81130,738,81
81131,738,82
81132,738,83
81133,739,3
81134,739,5
81135,739,7
81136,739,9
81137,739,11
81138,739,13
81139,739,15
81140,739,17
81141,739,19
81142,739,21
81143,739,54
81144,739,55
81145,739,56
81146,739,57
81147,739,58
81148,739,59
81149,739,60
81150,739,61
81151,739,62
81152,739,63
81153,739,64
81154,739,65
81155,739,66
81156,739,67
81157,739,68
81158,739,69
81159,739,70
81160,739,71
81161,739,72
81162,739,73
81163,739,75
81164,739,74
81165,739,76
81166,739,77
81167,739,78
81168,739,79
81169,739,80
81170,739,81
81171,739,82
81172,739,83
81173,705,3
81174,705,5
81175,705,7
81176,705,9
81177,705,11
81178,705,13
81179,705,15
81180,705,17
81181,705,19
81182,705,21
81183,705,54
81184,705,55
81185,705,56
81186,705,57
81187,705,58
81188,705,59
81189,705,60
81190,705,61
81191,705,62
81192,705,63
81193,705,64
81194,705,65
81195,705,66
81196,705,67
81197,705,68
81198,705,69
81199,705,70
81200,705,71
81201,705,72
81202,705,73
81203,705,75
81204,705,74
81205,705,76
81206,705,77
81207,705,78
81208,705,79
81209,705,80
81210,705,81
81211,705,82
81212,705,83
81213,918,3
81214,918,5
81215,918,7
81216,918,9
81217,918,11
81218,918,13
81219,918,15
81220,918,17
81221,918,19
81222,918,21
81223,918,54
81224,918,55
81225,918,56
81226,918,57
81227,918,58
81228,918,59
81229,918,60
81230,918,61
81231,918,62
81232,918,63
81233,918,64
81234,918,65
81235,918,66
81236,918,67
81237,918,68
81238,918,69
81239,918,70
81240,918,71
81241,918,72
81242,918,73
81243,918,75
81244,918,74
81245,918,76
81246,918,77
81247,918,78
81248,918,79
81249,918,80
81250,918,81
81251,918,82
81252,918,83
81253,704,3
81254,704,5
81255,704,7
81256,704,9
81257,704,11
81258,704,13
81259,704,15
81260,704,17
81261,704,19
81262,704,21
81263,704,54
81264,704,55
81265,704,56
81266,704,57
81267,704,58
81268,704,59
81269,704,60
81270,704,61
81271,704,62
81272,704,63
81273,704,64
81274,704,65
81275,704,66
81276,704,67
81277,704,68
81278,704,69
81279,704,70
81280,704,71
81281,704,72
81282,704,73
81283,704,75
81284,704,74
81285,704,76
81286,704,77
81287,704,78
81288,704,79
81289,704,80
81290,704,81
81291,704,82
81292,704,83
81293,714,3
81294,714,5
81295,714,7
81296,714,9
81297,714,11
81298,714,13
81299,714,15
81300,714,17
81301,714,19
81302,714,21
81303,714,54
81304,714,55
81305,714,56
81306,714,57
81307,714,58
81308,714,59
81309,714,60
81310,714,61
81311,714,62
81312,714,63
81313,714,64
81314,714,65
81315,714,66
81316,714,67
81317,714,68
81318,714,69
81319,714,70
81320,714,71
81321,714,72
81322,714,73
81323,714,75
81324,714,74
81325,714,76
81326,714,77
81327,714,78
81328,714,79
81329,714,80
81330,714,81
81331,714,82
81332,714,83
82460,953,3
82461,953,5
82462,953,7
82463,953,9
82464,953,11
82465,953,13
82466,953,15
82467,953,17
82468,953,19
82469,953,21
82470,953,54
82471,953,55
82472,953,56
82473,953,57
82474,953,58
82475,953,59
82476,953,60
82477,953,61
82478,953,62
82479,953,63
82480,953,64
82481,953,65
82482,953,66
82483,953,67
82484,953,68
82485,953,69
82486,953,70
82487,953,71
82488,953,72
82489,953,73
82490,953,75
82491,953,74
82492,953,76
82493,953,77
82494,953,78
82495,953,79
82496,953,80
82497,953,81
82498,953,82
82499,953,83
82500,953,1
82501,729,3
82502,729,5
82503,729,7
82504,729,9
82505,729,11
82506,729,13
82507,729,15
82508,729,17
82509,729,19
82510,729,21
82511,729,54
82512,729,55
82513,729,56
82514,729,57
82515,729,58
82516,729,59
82517,729,60
82518,729,61
82519,729,62
82520,729,63
82521,729,64
82522,729,65
82523,729,66
82524,729,67
82525,729,68
82526,729,69
82527,729,70
82528,729,71
82529,729,72
82530,729,73
82531,729,75
82532,729,74
82533,729,76
82534,729,77
82535,729,78
82536,729,79
82537,729,80
82538,729,81
82539,729,82
82540,729,83
82541,729,1
82542,875,3
82543,875,5
82544,875,7
82545,875,9
82546,875,11
82547,875,13
82548,875,15
82549,875,17
82550,875,19
82551,875,21
82552,875,54
82553,875,55
82554,875,56
82555,875,57
82556,875,58
82557,875,59
82558,875,60
82559,875,61
82560,875,62
82561,875,63
82562,875,64
82563,875,65
82564,875,66
82565,875,67
82566,875,68
82567,875,69
82568,875,70
82569,875,71
82570,875,72
82571,875,73
82572,875,75
82573,875,74
82574,875,76
82575,875,77
82576,875,78
82577,875,79
82578,875,80
82579,875,81
82580,875,82
82581,875,83
82582,875,1
82583,952,3
82584,952,5
82585,952,7
82586,952,9
82587,952,11
82588,952,13
82589,952,15
82590,952,17
82591,952,19
82592,952,21
82593,952,54
82594,952,55
82595,952,56
82596,952,57
82597,952,58
82598,952,59
82599,952,60
82600,952,61
82601,952,62
82602,952,63
82603,952,64
82604,952,65
82605,952,66
82606,952,67
82607,952,68
82608,952,69
82609,952,70
82610,952,71
82611,952,72
82612,952,73
82613,952,75
82614,952,74
82615,952,76
82616,952,77
82617,952,78
82618,952,79
82619,952,80
82620,952,81
82621,952,82
82622,952,83
82623,952,1
82624,728,3
82625,728,5
82626,728,7
82627,728,9
82628,728,11
82629,728,13
82630,728,15
82631,728,17
82632,728,19
82633,728,21
82634,728,54
82635,728,55
82636,728,56
82637,728,57
82638,728,58
82639,728,59
82640,728,60
82641,728,61
82642,728,62
82643,728,63
82644,728,64
82645,728,65
82646,728,66
82647,728,67
82648,728,68
82649,728,69
82650,728,70
82651,728,71
82652,728,72
82653,728,73
82654,728,75
82655,728,74
82656,728,76
82657,728,77
82658,728,78
82659,728,79
82660,728,80
82661,728,81
82662,728,82
82663,728,83
82664,728,1
82665,512,105
82722,935,3
82723,935,5
82724,935,7
82725,935,9
82726,935,11
82727,935,13
82728,935,15
82729,935,17
82730,935,19
82731,935,21
82732,935,54
82733,935,55
82734,935,56
82735,935,57
82736,935,58
82737,935,59
82738,935,60
82739,935,62
82740,935,61
82741,935,63
82742,935,64
82743,935,65
82744,935,66
82745,935,67
82746,935,68
82747,935,69
82748,935,70
82749,935,71
82750,935,72
82751,935,73
82752,935,74
82753,935,75
82754,935,79
82755,935,77
82756,935,81
82757,935,76
82758,935,78
82759,935,80
82760,935,83
82761,935,82
82762,935,84
82763,935,85
82764,935,87
82765,935,86
82766,935,88
82767,935,102
82768,935,98
82769,935,99
82770,935,100
82771,935,101
82772,935,103
82773,935,106
82774,935,104
82775,935,105
82776,935,107
82777,935,1
83435,930,3
83436,930,5
83437,930,7
83438,930,9
83439,930,11
83440,930,13
83441,930,15
83442,930,17
83443,930,19
83444,930,21
83445,930,54
83446,930,55
83447,930,56
83448,930,57
83449,930,58
83450,930,59
83451,930,60
83452,930,62
83453,930,61
83454,930,63
83455,930,64
83456,930,65
83457,930,66
83458,930,67
83459,930,68
83460,930,69
83461,930,70
83462,930,71
83463,930,72
83464,930,73
83465,930,74
83466,930,75
83467,930,79
83468,930,77
83469,930,81
83470,930,76
83471,930,78
83472,930,80
83473,930,83
83474,930,82
83475,930,84
83476,930,85
83477,930,87
83478,930,86
83479,930,88
83480,930,102
83481,930,98
83482,930,99
83483,930,100
83484,930,101
83485,930,103
83486,930,106
83487,930,104
83488,930,105
83489,930,107
83490,930,1
83659,931,3
83660,931,5
83661,931,7
83662,931,9
83663,931,11
83664,931,13
83665,931,15
83666,931,17
83667,931,19
83668,931,21
83669,931,54
83670,931,55
83671,931,56
83672,931,57
83673,931,58
83674,931,59
83675,931,60
83676,931,62
83677,931,61
83678,931,63
83679,931,64
83680,931,65
83681,931,66
83682,931,67
83683,931,68
83684,931,69
83685,931,70
83686,931,71
83687,931,72
83688,931,73
83689,931,74
83690,931,75
83691,931,79
83692,931,77
83693,931,81
83694,931,76
83695,931,78
83696,931,80
83697,931,83
83698,931,82
83699,931,84
83700,931,85
83701,931,87
83702,931,86
83703,931,88
83704,931,102
83705,931,98
83706,931,99
83707,931,100
83708,931,101
83709,931,103
83710,931,106
83711,931,104
83712,931,105
83713,931,107
83714,931,1
83883,927,3
83884,927,5
83885,927,7
83886,927,9
83887,927,11
83888,927,13
83889,927,15
83890,927,17
83891,927,19
83892,927,21
83893,927,54
83894,927,55
83895,927,56
83896,927,57
83897,927,58
83898,927,59
83899,927,60
83900,927,62
83901,927,61
83902,927,63
83903,927,64
83904,927,65
83905,927,66
83906,927,67
83907,927,68
83908,927,69
83909,927,70
83910,927,71
83911,927,72
83912,927,73
83913,927,74
83914,927,75
83915,927,79
83916,927,77
83917,927,81
83918,927,76
83919,927,78
83920,927,80
83921,927,83
83922,927,82
83923,927,84
83924,927,85
83925,927,87
83926,927,86
83927,927,88
83928,927,102
83929,927,98
83930,927,99
83931,927,100
83932,927,101
83933,927,103
83934,927,106
83935,927,104
83936,927,105
83937,927,107
83938,927,1
83939,929,3
83940,929,5
83941,929,7
83942,929,9
83943,929,11
83944,929,13
83945,929,15
83946,929,17
83947,929,19
83948,929,21
83949,929,54
83950,929,55
83951,929,56
83952,929,57
83953,929,58
83954,929,59
83955,929,60
83956,929,62
83957,929,61
83958,929,63
83959,929,64
83960,929,65
83961,929,66
83962,929,67
83963,929,68
83964,929,69
83965,929,70
83966,929,71
83967,929,72
83968,929,73
83969,929,74
83970,929,75
83971,929,79
83972,929,77
83973,929,81
83974,929,76
83975,929,78
83976,929,80
83977,929,83
83978,929,82
83979,929,84
83980,929,85
83981,929,87
83982,929,86
83983,929,88
83984,929,102
83985,929,98
83986,929,99
83987,929,100
83988,929,101
83989,929,103
83990,929,106
83991,929,104
83992,929,105
83993,929,107
83994,929,1
83995,928,3
83996,928,5
83997,928,7
83998,928,9
83999,928,11
84000,928,13
84001,928,15
84002,928,17
84003,928,19
84004,928,21
84005,928,54
84006,928,55
84007,928,56
84008,928,57
84009,928,58
84010,928,59
84011,928,60
84012,928,62
84013,928,61
84014,928,63
84015,928,64
84016,928,65
84017,928,66
84018,928,67
84019,928,68
84020,928,69
84021,928,70
84022,928,71
84023,928,72
84024,928,73
84025,928,74
84026,928,75
84027,928,79
84028,928,77
84029,928,81
84030,928,76
84031,928,78
84032,928,80
84033,928,83
84034,928,82
84035,928,84
84036,928,85
84037,928,87
84038,928,86
84039,928,88
84040,928,102
84041,928,98
84042,928,99
84043,928,100
84044,928,101
84045,928,103
84046,928,106
84047,928,104
84048,928,105
84049,928,107
84050,928,1
84051,944,3
84052,944,5
84053,944,7
84054,944,9
84055,944,11
84056,944,13
84057,944,15
